2020-09-09 23:06:18 INFO  RunTestCase:387 - ==============Run main=========================
2020-09-09 23:06:29 INFO  RunTestCase:87 - INPUT data id FullName Value 
2020-09-09 23:06:29 INFO  RunTestCase:75 - 3
2020-09-09 23:06:29 INFO  RunTestCase:87 - INPUT data id Email Value 
2020-09-09 23:06:29 INFO  RunTestCase:75 - 4
2020-09-09 23:06:29 INFO  RunTestCase:87 - INPUT data id UserName Value 
2020-09-09 23:06:29 INFO  RunTestCase:75 - 5
2020-09-09 23:06:29 INFO  RunTestCase:87 - INPUT data id Password Value 
2020-09-09 23:06:29 INFO  RunTestCase:75 - 6
2020-09-09 23:06:29 INFO  RunTestCase:87 - INPUT data id ConfirmPassword Value 
2020-09-09 23:06:29 INFO  RunTestCase:75 - 7
2020-09-09 23:06:29 INFO  RunTestCase:128 - SELECT ID: What is your father's nickname?
2020-09-09 23:06:29 INFO  RunTestCase:75 - 8
2020-09-09 23:06:29 INFO  RunTestCase:87 - INPUT data id Answer Value 
2020-09-09 23:06:29 INFO  RunTestCase:75 - 9
2020-09-09 23:06:29 INFO  RunTestCase:111 - CLICK id StepNextButton
2020-09-09 23:06:29 INFO  RunTestCase:62 - End Run Step TestCase
2020-09-09 23:06:29 INFO  RunTestCase:64 - Start Run Check Result TestCase
2020-09-09 23:06:29 INFO  RunTestCase:148 - checkActualResult 1
2020-09-09 23:06:29 INFO  RunTestCase:231 - checkActualResult NOTEMPTY Please
2020-09-09 23:06:29 INFO  RunTestCase:353 - same with ExpectedResult
2020-09-09 23:06:29 INFO  RunTestCase:355 - Pass
2020-09-09 23:06:29 INFO  RunTestCase:67 - End Run Check Result TestCase
2020-09-09 23:06:30 INFO  RunTestCase:411 - End===========================Đăng kí không thành công với tất cả trường đều rỗng có không check Conditon=================================
2020-09-09 23:06:30 INFO  RunTestCase:405 - Start=========================Đăng kí không thành công | Đăng ký với fullname có ký tự đặt biệt=================================
2020-09-09 23:06:33 INFO  RunTestCase:60 - Start Run Step TestCase
2020-09-09 23:06:33 INFO  RunTestCase:75 - 1
2020-09-09 23:06:34 INFO  RunTestCase:80 - OPENURL http://localhost/supermarketv3/Register.aspx
2020-09-09 23:06:34 INFO  RunTestCase:75 - 2
2020-09-09 23:06:34 INFO  RunTestCase:87 - INPUT data id FullName Value FullName3asd--!@#$%^&*()_-------
2020-09-09 23:06:34 INFO  RunTestCase:75 - 3
2020-09-09 23:06:34 INFO  RunTestCase:87 - INPUT data id Email Value testVip3@gmail.com
2020-09-09 23:06:34 INFO  RunTestCase:75 - 4
2020-09-09 23:06:34 INFO  RunTestCase:87 - INPUT data id UserName Value userName3
2020-09-09 23:06:34 INFO  RunTestCase:75 - 5
2020-09-09 23:06:34 INFO  RunTestCase:87 - INPUT data id Password Value 1testvip-123
2020-09-09 23:06:34 INFO  RunTestCase:75 - 6
2020-09-09 23:06:34 INFO  RunTestCase:87 - INPUT data id ConfirmPassword Value 1testvip-123
2020-09-09 23:06:34 INFO  RunTestCase:75 - 7
2020-09-09 23:06:34 INFO  RunTestCase:128 - SELECT ID: What is your favorite colors?
2020-09-09 23:06:34 INFO  RunTestCase:75 - 8
2020-09-09 23:06:34 INFO  RunTestCase:87 - INPUT data id Answer Value Red0
2020-09-09 23:06:34 INFO  RunTestCase:75 - 9
2020-09-09 23:06:34 INFO  RunTestCase:115 - CLICK class register-check-box
2020-09-09 23:06:34 INFO  RunTestCase:75 - 10
2020-09-09 23:06:35 INFO  RunTestCase:111 - CLICK id StepNextButton
2020-09-09 23:06:35 INFO  RunTestCase:62 - End Run Step TestCase
2020-09-09 23:06:35 INFO  RunTestCase:64 - Start Run Check Result TestCase
2020-09-09 23:06:35 INFO  RunTestCase:148 - checkActualResult 1
2020-09-09 23:06:35 INFO  RunTestCase:188 - checkActualResult EQUAL http://localhost/supermarketv3/Register.aspx?AspxAutoDetectCookieSupport=1
2020-09-09 23:06:35 INFO  RunTestCase:148 - checkActualResult 2
2020-09-09 23:06:35 INFO  RunTestCase:231 - checkActualResult NOTEMPTY text-danger
2020-09-09 23:06:35 INFO  RunTestCase:358 - Not EXIST CLASS: text-danger

2020-09-09 23:06:35 INFO  RunTestCase:360 - Fail
2020-09-09 23:06:35 INFO  RunTestCase:67 - End Run Check Result TestCase
2020-09-09 23:06:35 INFO  RunTestCase:411 - End===========================Đăng kí không thành công | Đăng ký với fullname có ký tự đặt biệt=================================
2020-09-09 23:06:35 INFO  RunTestCase:405 - Start=========================Đăng kí không thành công | Đăng ký với fullname với hơn 255 ký tự=================================
2020-09-09 23:06:39 INFO  RunTestCase:60 - Start Run Step TestCase
2020-09-09 23:06:39 INFO  RunTestCase:75 - 1
2020-09-09 23:06:40 INFO  RunTestCase:80 - OPENURL http://localhost/supermarketv3/Register.aspx
2020-09-09 23:06:40 INFO  RunTestCase:75 - 2
2020-09-09 23:06:40 INFO  RunTestCase:87 - INPUT data id FullName Value FullName4sdfdsfdsafsdfsdfdsafsadfsdafadsfjkljfkasdjflksdafjsladkjfkladsjfkadsjfkdsajfkjsdklfjasdkadsfsadfsaf242332dlfjfsdafasdaskdfjkladsjfklwjkerjweklrjwklerjqewkljrwklejrklwqejrlkwejrklqesdafadsfasdfsadwjrlkwjrklwqjrkljwerkjqewklrjqewkrsfsdfajqewlkrjlkwqjrfasdfjlqwjrlkwqejrlkewrewqrsdfsadfadsfadsf
2020-09-09 23:06:40 INFO  RunTestCase:75 - 3
2020-09-09 23:06:40 INFO  RunTestCase:87 - INPUT data id Email Value testVip4@gmail.com
2020-09-09 23:06:40 INFO  RunTestCase:75 - 4
2020-09-09 23:06:40 INFO  RunTestCase:87 - INPUT data id UserName Value userName4
2020-09-09 23:06:40 INFO  RunTestCase:75 - 5
2020-09-09 23:06:40 INFO  RunTestCase:87 - INPUT data id Password Value 1testvip-124
2020-09-09 23:06:40 INFO  RunTestCase:75 - 6
2020-09-09 23:06:40 INFO  RunTestCase:87 - INPUT data id ConfirmPassword Value 1testvip-124
2020-09-09 23:06:40 INFO  RunTestCase:75 - 7
2020-09-09 23:06:40 INFO  RunTestCase:128 - SELECT ID: What is your father's nickname?
2020-09-09 23:06:40 INFO  RunTestCase:75 - 8
2020-09-09 23:06:40 INFO  RunTestCase:87 - INPUT data id Answer Value Red1
2020-09-09 23:06:40 INFO  RunTestCase:75 - 9
2020-09-09 23:06:41 INFO  RunTestCase:115 - CLICK class register-check-box
2020-09-09 23:06:41 INFO  RunTestCase:75 - 10
2020-09-09 23:06:41 INFO  RunTestCase:111 - CLICK id StepNextButton
2020-09-09 23:06:41 INFO  RunTestCase:62 - End Run Step TestCase
2020-09-09 23:06:41 INFO  RunTestCase:64 - Start Run Check Result TestCase
2020-09-09 23:06:41 INFO  RunTestCase:148 - checkActualResult 1
2020-09-09 23:06:41 INFO  RunTestCase:188 - checkActualResult EQUAL http://localhost/supermarketv3/Register.aspx?AspxAutoDetectCookieSupport=1
2020-09-09 23:06:41 INFO  RunTestCase:148 - checkActualResult 2
2020-09-09 23:06:41 INFO  RunTestCase:231 - checkActualResult NOTEMPTY text-danger
2020-09-09 23:06:41 INFO  RunTestCase:358 - Not EXIST CLASS: text-danger

2020-09-09 23:06:41 INFO  RunTestCase:360 - Fail
2020-09-09 23:06:41 INFO  RunTestCase:67 - End Run Check Result TestCase
2020-09-09 23:06:42 INFO  RunTestCase:411 - End===========================Đăng kí không thành công | Đăng ký với fullname với hơn 255 ký tự=================================
2020-09-09 23:06:42 INFO  RunTestCase:405 - Start=========================Đăng kí không thành công | Đăng ký với email rỗng=================================
2020-09-09 23:06:45 INFO  RunTestCase:60 - Start Run Step TestCase
2020-09-09 23:06:45 INFO  RunTestCase:75 - 1
2020-09-09 23:06:47 INFO  RunTestCase:80 - OPENURL http://localhost/supermarketv3/Register.aspx
2020-09-09 23:06:47 INFO  RunTestCase:75 - 2
2020-09-09 23:06:47 INFO  RunTestCase:87 - INPUT data id FullName Value FullName5
2020-09-09 23:06:47 INFO  RunTestCase:75 - 3
2020-09-09 23:06:47 INFO  RunTestCase:87 - INPUT data id Email Value 
2020-09-09 23:06:47 INFO  RunTestCase:75 - 4
2020-09-09 23:06:47 INFO  RunTestCase:87 - INPUT data id UserName Value userName5
2020-09-09 23:06:47 INFO  RunTestCase:75 - 5
2020-09-09 23:06:47 INFO  RunTestCase:87 - INPUT data id Password Value 1testvip-125
2020-09-09 23:06:47 INFO  RunTestCase:75 - 6
2020-09-09 23:06:47 INFO  RunTestCase:87 - INPUT data id ConfirmPassword Value 1testvip-125
2020-09-09 23:06:47 INFO  RunTestCase:75 - 7
2020-09-09 23:06:48 INFO  RunTestCase:128 - SELECT ID: What is your favorite colors?
2020-09-09 23:06:48 INFO  RunTestCase:75 - 8
2020-09-09 23:06:48 INFO  RunTestCase:87 - INPUT data id Answer Value Red2
2020-09-09 23:06:48 INFO  RunTestCase:75 - 9
2020-09-09 23:06:48 INFO  RunTestCase:115 - CLICK class register-check-box
2020-09-09 23:06:48 INFO  RunTestCase:75 - 10
2020-09-09 23:06:48 INFO  RunTestCase:111 - CLICK id StepNextButton
2020-09-09 23:06:48 INFO  RunTestCase:62 - End Run Step TestCase
2020-09-09 23:06:48 INFO  RunTestCase:64 - Start Run Check Result TestCase
2020-09-09 23:06:48 INFO  RunTestCase:148 - checkActualResult 1
2020-09-09 23:06:48 INFO  RunTestCase:188 - checkActualResult EQUAL http://localhost/supermarketv3/Register.aspx?AspxAutoDetectCookieSupport=1
2020-09-09 23:06:48 INFO  RunTestCase:148 - checkActualResult 2
2020-09-09 23:06:48 INFO  RunTestCase:270 - checkActualResult EMPTY Email
2020-09-09 23:06:48 INFO  RunTestCase:353 - same with ExpectedResult
2020-09-09 23:06:48 INFO  RunTestCase:355 - Pass
2020-09-09 23:06:48 INFO  RunTestCase:67 - End Run Check Result TestCase
2020-09-09 23:06:49 INFO  RunTestCase:411 - End===========================Đăng kí không thành công | Đăng ký với email rỗng=================================
2020-09-09 23:06:49 INFO  RunTestCase:405 - Start=========================Đăng kí không thành công | Đăng ký với email có ký tự đặt biệt=================================
2020-09-09 23:06:52 INFO  RunTestCase:60 - Start Run Step TestCase
2020-09-09 23:06:52 INFO  RunTestCase:75 - 1
2020-09-09 23:06:53 INFO  RunTestCase:80 - OPENURL http://localhost/supermarketv3/Register.aspx
2020-09-09 23:06:53 INFO  RunTestCase:75 - 2
2020-09-09 23:06:53 INFO  RunTestCase:87 - INPUT data id FullName Value FullName6
2020-09-09 23:06:53 INFO  RunTestCase:75 - 3
2020-09-09 23:06:53 INFO  RunTestCase:87 - INPUT data id Email Value testVip6asd---*&^%$#@!------r@gmail.com
2020-09-09 23:06:53 INFO  RunTestCase:75 - 4
2020-09-09 23:06:53 INFO  RunTestCase:87 - INPUT data id UserName Value userName6
2020-09-09 23:06:53 INFO  RunTestCase:75 - 5
2020-09-09 23:06:53 INFO  RunTestCase:87 - INPUT data id Password Value 1testvip-126
2020-09-09 23:06:53 INFO  RunTestCase:75 - 6
2020-09-09 23:06:53 INFO  RunTestCase:87 - INPUT data id ConfirmPassword Value 1testvip-126
2020-09-09 23:06:53 INFO  RunTestCase:75 - 7
2020-09-09 23:06:53 INFO  RunTestCase:128 - SELECT ID: What is your father's nickname?
2020-09-09 23:06:53 INFO  RunTestCase:75 - 8
2020-09-09 23:06:54 INFO  RunTestCase:87 - INPUT data id Answer Value Red3
2020-09-09 23:06:54 INFO  RunTestCase:75 - 9
2020-09-09 23:06:54 INFO  RunTestCase:115 - CLICK class register-check-box
2020-09-09 23:06:54 INFO  RunTestCase:75 - 10
2020-09-09 23:06:54 INFO  RunTestCase:111 - CLICK id StepNextButton
2020-09-09 23:06:54 INFO  RunTestCase:62 - End Run Step TestCase
2020-09-09 23:06:54 INFO  RunTestCase:64 - Start Run Check Result TestCase
2020-09-09 23:06:54 INFO  RunTestCase:148 - checkActualResult 1
2020-09-09 23:06:54 INFO  RunTestCase:188 - checkActualResult EQUAL http://localhost/supermarketv3/Register.aspx?AspxAutoDetectCookieSupport=1
2020-09-09 23:06:54 INFO  RunTestCase:148 - checkActualResult 2
2020-09-09 23:06:54 INFO  RunTestCase:270 - checkActualResult EMPTY Email
2020-09-09 23:06:54 INFO  RunTestCase:353 - same with ExpectedResult
2020-09-09 23:06:54 INFO  RunTestCase:355 - Pass
2020-09-09 23:06:54 INFO  RunTestCase:67 - End Run Check Result TestCase
2020-09-09 23:06:55 INFO  RunTestCase:411 - End===========================Đăng kí không thành công | Đăng ký với email có ký tự đặt biệt=================================
2020-09-09 23:06:55 INFO  RunTestCase:405 - Start=========================Đăng kí không thành công | Đăng ký với email có hơn 255 ký tự=================================
2020-09-09 23:06:58 INFO  RunTestCase:60 - Start Run Step TestCase
2020-09-09 23:06:58 INFO  RunTestCase:75 - 1
2020-09-09 23:06:59 INFO  RunTestCase:80 - OPENURL http://localhost/supermarketv3/Register.aspx
2020-09-09 23:06:59 INFO  RunTestCase:75 - 2
2020-09-09 23:06:59 INFO  RunTestCase:87 - INPUT data id FullName Value FullName7
2020-09-09 23:06:59 INFO  RunTestCase:75 - 3
2020-09-09 23:07:00 INFO  RunTestCase:87 - INPUT data id Email Value testVip7sdfdsfdsafsdfsdfdsafsadfsdafadsfjkljfkasdjflksdafjsladkjfkladsjfkadsjfkdsajfkjsdklfjasdkadsfsadfsaf242332dlfjfsdafasdaskdfjkladsjfklwjkerjweklrjwklerjqewkljrwklejrklwqejrlkwejrklqesdafadsfasdfsadwjrlkwjrklwqjrkljwerkjqewklrjqewkrsfsdfajqewlkrjlkwqjrfasdfjlqwjrlkwqejrlkewrewqrsdfsadfadsfadsf@gmail.com
2020-09-09 23:07:00 INFO  RunTestCase:75 - 4
2020-09-09 23:07:00 INFO  RunTestCase:87 - INPUT data id UserName Value userName7
2020-09-09 23:07:00 INFO  RunTestCase:75 - 5
2020-09-09 23:07:00 INFO  RunTestCase:87 - INPUT data id Password Value 1testvip-127
2020-09-09 23:07:00 INFO  RunTestCase:75 - 6
2020-09-09 23:07:00 INFO  RunTestCase:87 - INPUT data id ConfirmPassword Value 1testvip-127
2020-09-09 23:07:00 INFO  RunTestCase:75 - 7
2020-09-09 23:07:00 INFO  RunTestCase:128 - SELECT ID: What is your favorite colors?
2020-09-09 23:07:00 INFO  RunTestCase:75 - 8
2020-09-09 23:07:00 INFO  RunTestCase:87 - INPUT data id Answer Value Red4
2020-09-09 23:07:00 INFO  RunTestCase:75 - 9
2020-09-09 23:07:00 INFO  RunTestCase:115 - CLICK class register-check-box
2020-09-09 23:07:00 INFO  RunTestCase:75 - 10
2020-09-09 23:07:00 INFO  RunTestCase:111 - CLICK id StepNextButton
2020-09-09 23:07:00 INFO  RunTestCase:62 - End Run Step TestCase
2020-09-09 23:07:00 INFO  RunTestCase:64 - Start Run Check Result TestCase
2020-09-09 23:07:00 INFO  RunTestCase:148 - checkActualResult 1
2020-09-09 23:07:00 INFO  RunTestCase:188 - checkActualResult EQUAL http://localhost/supermarketv3/Register.aspx?AspxAutoDetectCookieSupport=1
2020-09-09 23:07:00 INFO  RunTestCase:148 - checkActualResult 2
2020-09-09 23:07:00 INFO  RunTestCase:231 - checkActualResult NOTEMPTY text-danger
2020-09-09 23:07:00 INFO  RunTestCase:353 - same with ExpectedResult
2020-09-09 23:07:00 INFO  RunTestCase:355 - Pass
2020-09-09 23:07:00 INFO  RunTestCase:67 - End Run Check Result TestCase
2020-09-09 23:07:01 INFO  RunTestCase:411 - End===========================Đăng kí không thành công | Đăng ký với email có hơn 255 ký tự=================================
2020-09-09 23:07:01 INFO  RunTestCase:405 - Start=========================Đăng kí không thành công | Đăng ký với username rỗng=================================
2020-09-09 23:07:05 INFO  RunTestCase:60 - Start Run Step TestCase
2020-09-09 23:07:05 INFO  RunTestCase:75 - 1
2020-09-09 23:07:07 INFO  RunTestCase:80 - OPENURL http://localhost/supermarketv3/Register.aspx
2020-09-09 23:07:07 INFO  RunTestCase:75 - 2
2020-09-09 23:07:07 INFO  RunTestCase:87 - INPUT data id FullName Value FullName8
2020-09-09 23:07:07 INFO  RunTestCase:75 - 3
2020-09-09 23:07:07 INFO  RunTestCase:87 - INPUT data id Email Value testVip8@gmail.com
2020-09-09 23:07:07 INFO  RunTestCase:75 - 4
2020-09-09 23:07:07 INFO  RunTestCase:87 - INPUT data id UserName Value 
2020-09-09 23:07:07 INFO  RunTestCase:75 - 5
2020-09-09 23:07:07 INFO  RunTestCase:87 - INPUT data id Password Value 1testvip-128
2020-09-09 23:07:07 INFO  RunTestCase:75 - 6
2020-09-09 23:07:07 INFO  RunTestCase:87 - INPUT data id ConfirmPassword Value 1testvip-128
2020-09-09 23:07:07 INFO  RunTestCase:75 - 7
2020-09-09 23:07:07 INFO  RunTestCase:128 - SELECT ID: What is your father's nickname?
2020-09-09 23:07:07 INFO  RunTestCase:75 - 8
2020-09-09 23:07:07 INFO  RunTestCase:87 - INPUT data id Answer Value Red5
2020-09-09 23:07:07 INFO  RunTestCase:75 - 9
2020-09-09 23:07:07 INFO  RunTestCase:115 - CLICK class register-check-box
2020-09-09 23:07:07 INFO  RunTestCase:75 - 10
2020-09-09 23:07:08 INFO  RunTestCase:111 - CLICK id StepNextButton
2020-09-09 23:07:08 INFO  RunTestCase:62 - End Run Step TestCase
2020-09-09 23:07:08 INFO  RunTestCase:64 - Start Run Check Result TestCase
2020-09-09 23:07:08 INFO  RunTestCase:148 - checkActualResult 1
2020-09-09 23:07:08 INFO  RunTestCase:188 - checkActualResult EQUAL http://localhost/supermarketv3/Register.aspx?AspxAutoDetectCookieSupport=1
2020-09-09 23:07:08 INFO  RunTestCase:148 - checkActualResult 2
2020-09-09 23:07:08 INFO  RunTestCase:270 - checkActualResult EMPTY UserName
2020-09-09 23:07:08 INFO  RunTestCase:353 - same with ExpectedResult
2020-09-09 23:07:08 INFO  RunTestCase:355 - Pass
2020-09-09 23:07:08 INFO  RunTestCase:67 - End Run Check Result TestCase
2020-09-09 23:07:08 INFO  RunTestCase:411 - End===========================Đăng kí không thành công | Đăng ký với username rỗng=================================
2020-09-09 23:07:08 INFO  RunTestCase:405 - Start=========================Đăng kí không thành công | Đăng ký với username có ký tự đặt biệt=================================
2020-09-09 23:07:12 INFO  RunTestCase:60 - Start Run Step TestCase
2020-09-09 23:07:12 INFO  RunTestCase:75 - 1
2020-09-09 23:07:12 INFO  RunTestCase:80 - OPENURL http://localhost/supermarketv3/Register.aspx
2020-09-09 23:07:12 INFO  RunTestCase:75 - 2
2020-09-09 23:07:12 INFO  RunTestCase:87 - INPUT data id FullName Value FullName9
2020-09-09 23:07:12 INFO  RunTestCase:75 - 3
2020-09-09 23:07:13 INFO  RunTestCase:87 - INPUT data id Email Value testVip9@gmail.com
2020-09-09 23:07:13 INFO  RunTestCase:75 - 4
2020-09-09 23:07:13 INFO  RunTestCase:87 - INPUT data id UserName Value userName9!@#$%^&*()_+6sd------
2020-09-09 23:07:13 INFO  RunTestCase:75 - 5
2020-09-09 23:07:13 INFO  RunTestCase:87 - INPUT data id Password Value 1testvip-129
2020-09-09 23:07:13 INFO  RunTestCase:75 - 6
2020-09-09 23:07:13 INFO  RunTestCase:87 - INPUT data id ConfirmPassword Value 1testvip-129
2020-09-09 23:07:13 INFO  RunTestCase:75 - 7
2020-09-09 23:07:13 INFO  RunTestCase:128 - SELECT ID: What is your favorite colors?
2020-09-09 23:07:13 INFO  RunTestCase:75 - 8
2020-09-09 23:07:13 INFO  RunTestCase:87 - INPUT data id Answer Value Red6
2020-09-09 23:07:13 INFO  RunTestCase:75 - 9
2020-09-09 23:07:13 INFO  RunTestCase:115 - CLICK class register-check-box
2020-09-09 23:07:13 INFO  RunTestCase:75 - 10
2020-09-09 23:07:13 INFO  RunTestCase:111 - CLICK id StepNextButton
2020-09-09 23:07:13 INFO  RunTestCase:62 - End Run Step TestCase
2020-09-09 23:07:13 INFO  RunTestCase:64 - Start Run Check Result TestCase
2020-09-09 23:07:13 INFO  RunTestCase:148 - checkActualResult 1
2020-09-09 23:07:13 INFO  RunTestCase:188 - checkActualResult EQUAL http://localhost/supermarketv3/Register.aspx?AspxAutoDetectCookieSupport=1
2020-09-09 23:07:13 INFO  RunTestCase:148 - checkActualResult 2
2020-09-09 23:07:13 INFO  RunTestCase:231 - checkActualResult NOTEMPTY text-danger
2020-09-09 23:07:13 INFO  RunTestCase:358 - Not EXIST CLASS: text-danger

2020-09-09 23:07:13 INFO  RunTestCase:360 - Fail
2020-09-09 23:07:13 INFO  RunTestCase:67 - End Run Check Result TestCase
2020-09-09 23:07:14 INFO  RunTestCase:411 - End===========================Đăng kí không thành công | Đăng ký với username có ký tự đặt biệt=================================
2020-09-09 23:07:14 INFO  RunTestCase:405 - Start=========================Đăng kí không thành công | Đăng ký với username có hơn 255 ký tự=================================
2020-09-09 23:07:17 INFO  RunTestCase:60 - Start Run Step TestCase
2020-09-09 23:07:17 INFO  RunTestCase:75 - 1
2020-09-09 23:07:21 INFO  RunTestCase:80 - OPENURL http://localhost/supermarketv3/Register.aspx
2020-09-09 23:07:21 INFO  RunTestCase:75 - 2
2020-09-09 23:07:21 INFO  RunTestCase:87 - INPUT data id FullName Value FullName10
2020-09-09 23:07:21 INFO  RunTestCase:75 - 3
2020-09-09 23:07:21 INFO  RunTestCase:87 - INPUT data id Email Value testVip10@gmail.com
2020-09-09 23:07:21 INFO  RunTestCase:75 - 4
2020-09-09 23:07:21 INFO  RunTestCase:87 - INPUT data id UserName Value userName10sdfdsfdsafsdfsdfdsafsadfsdafadsfjkljfkasdjflksdafjsladkjfkladsjfkadsjfkdsajfkjsdklfjasdkadsfsadfsaf242332dlfjfsdafasdaskdfjkladsjfklwjkerjweklrjwklerjqewkljrwklejrklwqejrlkwejrklqesdafadsfasdfsadwjrlkwjrklwqjrkljwerkjqewklrjqewkrsfsdfajqewlkrjlkwqjrfasdfjlqwjrlkwqejrlkewrewqrsdfsadfadsfadsf
2020-09-09 23:07:21 INFO  RunTestCase:75 - 5
2020-09-09 23:07:21 INFO  RunTestCase:87 - INPUT data id Password Value 1testvip-130
2020-09-09 23:07:21 INFO  RunTestCase:75 - 6
2020-09-09 23:07:22 INFO  RunTestCase:87 - INPUT data id ConfirmPassword Value 1testvip-130
2020-09-09 23:07:22 INFO  RunTestCase:75 - 7
2020-09-09 23:07:22 INFO  RunTestCase:128 - SELECT ID: What is your father's nickname?
2020-09-09 23:07:22 INFO  RunTestCase:75 - 8
2020-09-09 23:07:22 INFO  RunTestCase:87 - INPUT data id Answer Value Red7
2020-09-09 23:07:22 INFO  RunTestCase:75 - 9
2020-09-09 23:07:22 INFO  RunTestCase:115 - CLICK class register-check-box
2020-09-09 23:07:22 INFO  RunTestCase:75 - 10
2020-09-09 23:07:22 INFO  RunTestCase:111 - CLICK id StepNextButton
2020-09-09 23:07:22 INFO  RunTestCase:62 - End Run Step TestCase
2020-09-09 23:07:22 INFO  RunTestCase:64 - Start Run Check Result TestCase
2020-09-09 23:07:22 INFO  RunTestCase:148 - checkActualResult 1
2020-09-09 23:07:22 INFO  RunTestCase:188 - checkActualResult EQUAL http://localhost/supermarketv3/Register.aspx?AspxAutoDetectCookieSupport=1
2020-09-09 23:07:22 INFO  RunTestCase:148 - checkActualResult 2
2020-09-09 23:07:22 INFO  RunTestCase:231 - checkActualResult NOTEMPTY text-danger
2020-09-09 23:07:22 INFO  RunTestCase:353 - same with ExpectedResult
2020-09-09 23:07:22 INFO  RunTestCase:355 - Pass
2020-09-09 23:07:22 INFO  RunTestCase:67 - End Run Check Result TestCase
2020-09-09 23:07:24 INFO  RunTestCase:411 - End===========================Đăng kí không thành công | Đăng ký với username có hơn 255 ký tự=================================
